,date,t1,g1,g2,t2,tourn
1108,2007.04.13,Olmedo,0,3,Dep. Cuenca,Serie A
1109,2007.04.13,EL Nacional,3,1,LDU Quito,Serie A
1110,2007.04.14,Dep. Azogues,3,1,Macara,Serie A
1111,2007.04.14,Imbabura,2,1,Emelec,Serie A
1112,2007.04.14,Barcelona SC,3,1,Dep. Quito,Serie A
1113,2007.04.18,Olmedo,1,0,LDU Quito,Serie A
1114,2007.04.20,Dep. Cuenca,1,0,Barcelona SC,Serie A
1115,2007.04.22,LDU Quito,1,3,Olmedo,Serie A
1116,2007.04.22,Dep. Quito,2,3,Imbabura,Serie A
1117,2007.04.22,Macara,3,2,EL Nacional,Serie A
1118,2007.04.25,Emelec,1,2,Dep. Azogues,Serie A
1119,2007.04.29,Barcelona SC,1,0,Olmedo,Serie A
1120,2007.04.29,EL Nacional,2,1,Dep. Cuenca,Serie A
1121,2007.04.29,Imbabura,1,6,LDU Quito,Serie A
1122,2007.04.29,Dep. Azogues,1,0,Dep. Quito,Serie A
1123,2007.04.29,Macara,3,1,Emelec,Serie A
1124,2007.05.04,Dep. Cuenca,4,0,Imbabura,Serie A
1125,2007.05.06,Olmedo,2,1,EL Nacional,Serie A
1126,2007.05.06,Dep. Quito,1,0,Macara,Serie A
1127,2007.05.06,Emelec,1,1,Barcelona SC,Serie A
1128,2007.05.06,LDU Quito,2,0,Dep. Azogues,Serie A
1129,2007.05.12,Imbabura,0,2,Olmedo,Serie A
1130,2007.05.12,Dep. Azogues,0,2,Dep. Cuenca,Serie A
1131,2007.05.12,Macara,1,2,LDU Quito,Serie A
1132,2007.05.13,EL Nacional,3,1,Barcelona SC,Serie A
1133,2007.05.13,Emelec,1,1,Dep. Quito,Serie A
1134,2007.05.18,Dep. Cuenca,2,1,Macara,Serie A
1135,2007.05.19,EL Nacional,3,1,Dep. Quito,Serie A
1136,2007.05.20,Barcelona SC,1,2,Imbabura,Serie A
1137,2007.05.20,LDU Quito,1,0,Emelec,Serie A
1138,2007.05.20,Olmedo,2,1,Dep. Azogues,Serie A
1139,2007.05.27,Macara,0,0,Olmedo,Serie A
1140,2007.05.27,Imbabura,0,0,EL Nacional,Serie A
1141,2007.05.27,Dep. Quito,2,2,LDU Quito,Serie A
1142,2007.05.27,Dep. Azogues,3,1,Barcelona SC,Serie A
1143,2007.05.27,Emelec,3,1,Dep. Cuenca,Serie A
1144,2007.06.10,Olmedo,3,1,Emelec,Serie A
1145,2007.06.10,Imbabura,2,2,Macara,Serie A
1146,2007.06.10,EL Nacional,4,1,Dep. Azogues,Serie A
1147,2007.06.10,Dep. Cuenca,2,0,Dep. Quito,Serie A
1148,2007.06.10,Barcelona SC,2,1,LDU Quito,Serie A
1149,2007.06.13,Dep. Azogues,1,1,Imbabura,Serie A
1150,2007.06.13,Dep. Quito,1,1,Olmedo,Serie A
1151,2007.06.13,Macara,4,0,Barcelona SC,Serie A
1152,2007.06.13,Emelec,4,3,EL Nacional,Serie A
1153,2007.06.13,LDU Quito,4,0,Dep. Cuenca,Serie A
1154,2007.07.13,Dep. Cuenca,2,3,Dep. Quito,Serie A
1155,2007.07.13,Emelec,3,0,Macara,Serie A
1156,2007.07.15,EL Nacional,2,1,Barcelona SC,Serie A
1157,2007.07.15,Olmedo,1,0,LDU Quito,Serie A
1158,2007.07.15,Imbabura,2,2,Dep. Azogues,Serie A
1159,2007.07.18,Dep. Quito,2,0,Emelec,Serie A
1160,2007.07.18,Dep. Azogues,2,3,EL Nacional,Serie A
1161,2007.07.18,Macara,1,0,Imbabura,Serie A
1162,2007.07.18,LDU Quito,2,1,Dep. Cuenca,Serie A
1163,2007.07.18,Barcelona SC,2,0,Olmedo,Serie A
1164,2007.07.22,EL Nacional,2,0,Imbabura,Serie A
1165,2007.07.22,Olmedo,0,0,Macara,Serie A
1166,2007.07.22,Dep. Quito,1,0,LDU Quito,Serie A
1167,2007.07.22,Dep. Cuenca,0,2,Barcelona SC,Serie A
1168,2007.07.22,Emelec,2,0,Dep. Azogues,Serie A
1169,2007.07.25,LDU Quito,2,1,EL Nacional,Serie A
1170,2007.07.25,Barcelona SC,1,0,Dep. Quito,Serie A
1171,2007.07.25,Macara,1,1,Dep. Cuenca,Serie A
1172,2007.07.25,Dep. Azogues,1,0,Olmedo,Serie A
1173,2007.07.25,Imbabura,1,1,Emelec,Serie A
1174,2007.07.28,Olmedo,0,0,Imbabura,Serie A
1175,2007.07.29,LDU Quito,2,0,Barcelona SC,Serie A
1176,2007.07.29,Dep. Quito,2,1,Macara,Serie A
1177,2007.07.29,Emelec,1,0,EL Nacional,Serie A
1178,2007.07.29,Dep. Cuenca,3,0,Dep. Azogues,Serie A
1179,2007.08.04,Macara,1,3,LDU Quito,Serie A
1180,2007.08.04,Imbabura,1,1,Dep. Cuenca,Serie A
1181,2007.08.05,EL Nacional,0,0,Olmedo,Serie A
1182,2007.08.05,Dep. Azogues,1,0,Dep. Quito,Serie A
1183,2007.08.05,Emelec,1,2,Barcelona SC,Serie A
1184,2007.08.08,EL Nacional,3,1,Macara,Serie A
1185,2007.08.11,LDU Quito,0,1,Dep. Azogues,Serie A
1186,2007.08.11,Dep. Quito,0,1,Imbabura,Serie A
1187,2007.08.12,Dep. Cuenca,2,0,EL Nacional,Serie A
1188,2007.08.12,Barcelona SC,1,1,Macara,Serie A
1189,2007.08.12,Olmedo,3,0,Emelec,Serie A
1190,2007.08.15,Dep. Azogues,1,2,Barcelona SC,Serie A
1191,2007.08.15,Olmedo,1,2,Dep. Quito,Serie A
1192,2007.08.15,Imbabura,2,1,LDU Quito,Serie A
1193,2007.08.15,Emelec,4,0,Dep. Cuenca,Serie A
1194,2007.08.18,Dep. Cuenca,4,0,Olmedo,Serie A
1195,2007.08.19,Macara,3,2,Dep. Azogues,Serie A
1196,2007.08.19,LDU Quito,3,0,Emelec,Serie A
1197,2007.08.19,Dep. Quito,1,2,EL Nacional,Serie A
1198,2007.08.19,Barcelona SC,2,1,Imbabura,Serie A
1199,2007.08.22,Macara,1,1,EL Nacional,Serie A
1200,2007.08.25,EL Nacional,0,0,Dep. Quito,Serie A
1201,2007.08.25,Imbabura,1,0,Barcelona SC,Serie A
1202,2007.08.26,Emelec,2,0,LDU Quito,Serie A
1203,2007.08.26,Olmedo,2,1,Dep. Cuenca,Serie A
1204,2007.08.26,Dep. Azogues,2,1,Macara,Serie A
1205,2007.08.29,LDU Quito,5,0,Imbabura,Serie A
1206,2007.08.29,Dep. Quito,0,0,Olmedo,Serie A
1207,2007.08.29,Dep. Cuenca,2,1,Emelec,Serie A
1208,2007.08.29,Barcelona SC,1,1,Dep. Azogues,Serie A
1209,2007.09.01,Imbabura,0,1,Dep. Quito,Serie A
1210,2007.09.01,EL Nacional,1,1,Dep. Cuenca,Serie A
1211,2007.09.01,Emelec,2,0,Olmedo,Serie A
1212,2007.09.02,Macara,2,2,Barcelona SC,Serie A
1213,2007.09.02,Dep. Azogues,1,1,LDU Quito,Serie A
1214,2007.09.14,Dep. Cuenca,3,0,Imbabura,Serie A
1215,2007.09.15,Olmedo,0,1,EL Nacional,Serie A
1216,2007.09.16,Barcelona SC,0,1,Emelec,Serie A
1217,2007.09.16,Dep. Quito,0,2,Dep. Azogues,Serie A
1218,2007.09.16,LDU Quito,2,0,Macara,Serie A
1219,2007.09.22,Imbabura,1,1,Olmedo,Serie A
1220,2007.09.22,Macara,0,1,Dep. Quito,Serie A
1221,2007.09.22,Dep. Azogues,1,0,Dep. Cuenca,Serie A
1222,2007.09.23,EL Nacional,2,1,Emelec,Serie A
1223,2007.09.23,Barcelona SC,0,3,LDU Quito,Serie A
1224,2007.09.25,Dep. Cuenca,0,1,Macara,Serie A
1225,2007.09.26,EL Nacional,0,2,LDU Quito,Serie A
1226,2007.09.26,Dep. Quito,4,0,Barcelona SC,Serie A
1227,2007.09.26,Emelec,2,2,Imbabura,Serie A
1228,2007.09.26,Olmedo,2,0,Dep. Azogues,Serie A
1229,2007.09.29,Dep. Azogues,1,0,Emelec,Serie A
1230,2007.09.29,LDU Quito,2,0,Dep. Quito,Serie A
1231,2007.09.29,Imbabura,2,2,EL Nacional,Serie A
1232,2007.09.29,Barcelona SC,2,1,Dep. Cuenca,Serie A
1233,2007.09.29,Macara,1,1,Olmedo,Serie A
1234,2007.10.02,EL Nacional,2,0,Dep. Azogues,Serie A
1235,2007.10.03,Dep. Cuenca,0,0,LDU Quito,Serie A
1236,2007.10.03,Emelec,2,1,Dep. Quito,Serie A
1237,2007.10.03,Imbabura,1,4,Macara,Serie A
1238,2007.10.03,Olmedo,2,0,Barcelona SC,Serie A
1239,2007.10.07,Macara,2,0,Emelec,Serie A
1240,2007.10.07,LDU Quito,0,0,Olmedo,Serie A
1241,2007.10.07,Dep. Quito,4,0,Dep. Cuenca,Serie A
1242,2007.10.07,Dep. Azogues,2,3,Imbabura,Serie A
1243,2007.10.07,Barcelona SC,1,2,EL Nacional,Serie A
1244,2007.10.19,Dep. Cuenca,2,1,Dep. Quito,Serie A
1245,2007.10.21,LDU Quito,1,0,Olmedo,Serie A
1246,2007.10.21,EL Nacional,0,2,Dep. Azogues,Serie A
1247,2007.10.27,Dep. Azogues,1,1,Dep. Cuenca,Serie A
1248,2007.10.28,Olmedo,1,1,EL Nacional,Serie A
1249,2007.10.28,Dep. Quito,1,3,LDU Quito,Serie A
1250,2007.10.31,EL Nacional,0,2,LDU Quito,Serie A
1251,2007.10.31,Dep. Quito,1,1,Dep. Azogues,Serie A
1252,2007.10.31,Dep. Cuenca,0,0,Olmedo,Serie A
1253,2007.11.04,Olmedo,1,0,Dep. Azogues,Serie A
1254,2007.11.04,LDU Quito,1,1,Dep. Cuenca,Serie A
1255,2007.11.04,EL Nacional,3,1,Dep. Quito,Serie A
1256,2007.11.09,Dep. Cuenca,3,1,EL Nacional,Serie A
1257,2007.11.10,Dep. Azogues,0,1,LDU Quito,Serie A
1258,2007.11.11,Dep. Quito,0,2,Olmedo,Serie A
1259,2007.11.25,LDU Quito,2,0,Dep. Azogues,Serie A
1260,2007.11.25,Olmedo,1,0,Dep. Quito,Serie A
1261,2007.11.25,EL Nacional,1,1,Dep. Cuenca,Serie A
1262,2007.11.30,Dep. Cuenca,0,0,LDU Quito,Serie A
1263,2007.12.01,Dep. Azogues,1,0,Olmedo,Serie A
1264,2007.12.01,Dep. Quito,2,1,EL Nacional,Serie A
1265,2007.12.05,Olmedo,0,0,Dep. Cuenca,Serie A
1266,2007.12.05,Dep. Azogues,1,0,Dep. Quito,Serie A
1267,2007.12.05,LDU Quito,2,0,EL Nacional,Serie A
1268,2007.12.09,LDU Quito,1,0,Dep. Quito,Serie A
1269,2007.12.09,Dep. Cuenca,1,0,Dep. Azogues,Serie A
1270,2007.12.09,EL Nacional,2,2,Olmedo,Serie A
1271,2007.12.16,Olmedo,2,0,LDU Quito,Serie A
1272,2007.12.16,Dep. Quito,0,3,Dep. Cuenca,Serie A
1273,2007.12.16,Dep. Azogues,2,1,EL Nacional,Serie A
1274,2008.02.08,LDU Quito,1,0,Dep. Cuenca,Serie A
1275,2008.02.09,Dep. Azogues,1,0,Espoli,Serie A
1276,2008.02.10,U. Catolica,0,2,Olmedo,Serie A
1277,2008.02.10,Tecnico U.,2,3,Barcelona SC,Serie A
1278,2008.02.10,Dep. Quito,0,0,EL Nacional,Serie A
1279,2008.02.10,Emelec,3,0,Macara,Serie A
1280,2008.02.15,EL Nacional,3,2,Dep. Azogues,Serie A
1281,2008.02.16,Barcelona SC,1,0,U. Catolica,Serie A
1282,2008.02.16,Espoli,1,2,LDU Quito,Serie A
1283,2008.02.16,Dep. Cuenca,2,0,Tecnico U.,Serie A
1284,2008.02.17,Macara,1,3,Dep. Quito,Serie A
1285,2008.02.17,Olmedo,0,0,Emelec,Serie A
1286,2008.02.23,Dep. Quito,1,0,Olmedo,Serie A
1287,2008.02.23,U. Catolica,0,3,Emelec,Serie A
1288,2008.02.24,Tecnico U.,0,4,Espoli,Serie A
1289,2008.02.24,Barcelona SC,2,2,Dep. Cuenca,Serie A
1290,2008.02.24,Dep. Azogues,0,0,Macara,Serie A
1291,2008.02.24,LDU Quito,2,2,EL Nacional,Serie A
1292,2008.02.27,Olmedo,1,0,Dep. Azogues,Serie A
1293,2008.02.27,EL Nacional,1,0,Tecnico U.,Serie A
1294,2008.02.27,Espoli,2,1,Barcelona SC,Serie A
1295,2008.02.27,Emelec,1,1,Dep. Quito,Serie A
1296,2008.02.27,Dep. Cuenca,2,1,U. Catolica,Serie A
1297,2008.02.27,Macara,0,1,LDU Quito,Serie A
1298,2008.03.01,LDU Quito,3,1,Olmedo,Serie A
1299,2008.03.02,Barcelona SC,3,1,EL Nacional,Serie A
1300,2008.03.02,Dep. Cuenca,2,1,Espoli,Serie A
1301,2008.03.02,U. Catolica,0,6,Dep. Quito,Serie A
1302,2008.03.02,Dep. Azogues,0,0,Emelec,Serie A
1303,2008.03.02,Tecnico U.,1,0,Macara,Serie A
1304,2008.03.07,Dep. Quito,3,2,Dep. Azogues,Serie A
1305,2008.03.08,EL Nacional,1,0,Dep. Cuenca,Serie A
1306,2008.03.08,Espoli,1,0,U. Catolica,Serie A
1307,2008.03.08,Emelec,2,1,LDU Quito,Serie A
1308,2008.03.09,Olmedo,0,0,Tecnico U.,Serie A
1309,2008.03.09,Macara,1,0,Barcelona SC,Serie A
1310,2008.03.15,U. Catolica,2,2,Dep. Azogues,Serie A
1311,2008.03.15,Espoli,3,2,EL Nacional,Serie A
1312,2008.03.15,Barcelona SC,3,2,Olmedo,Serie A
1313,2008.03.16,LDU Quito,1,0,Dep. Quito,Serie A
1314,2008.03.16,Tecnico U.,2,1,Emelec,Serie A
1315,2008.03.16,Dep. Cuenca,1,1,Macara,Serie A
1316,2008.03.22,Dep. Azogues,2,2,LDU Quito,Serie A
1317,2008.03.22,EL Nacional,1,1,U. Catolica,Serie A
1318,2008.03.22,Macara,0,1,Espoli,Serie A
1319,2008.03.23,Dep. Quito,1,0,Tecnico U.,Serie A
1320,2008.03.23,Emelec,1,1,Barcelona SC,Serie A
1321,2008.03.23,Olmedo,0,0,Dep. Cuenca,Serie A
1322,2008.03.29,Espoli,2,2,Olmedo,Serie A
1323,2008.03.30,EL Nacional,0,0,Macara,Serie A
1324,2008.03.30,Tecnico U.,1,0,Dep. Azogues,Serie A
1325,2008.03.30,U. Catolica,0,2,LDU Quito,Serie A
1326,2008.03.30,Barcelona SC,2,1,Dep. Quito,Serie A
1327,2008.04.02,Dep. Cuenca,4,0,Emelec,Serie A
1328,2008.04.04,LDU Quito,3,1,Tecnico U.,Serie A
1329,2008.04.05,Olmedo,0,2,EL Nacional,Serie A
1330,2008.04.06,Emelec,2,0,Espoli,Serie A
1331,2008.04.06,Dep. Quito,1,1,Dep. Cuenca,Serie A
1332,2008.04.06,Macara,1,2,U. Catolica,Serie A
1333,2008.04.06,Dep. Azogues,1,1,Barcelona SC,Serie A
1334,2008.04.11,Dep. Cuenca,1,0,Dep. Azogues,Serie A
1335,2008.04.12,Espoli,2,2,Dep. Quito,Serie A
1336,2008.04.12,Barcelona SC,1,1,LDU Quito,Serie A
1337,2008.04.12,Macara,0,0,Olmedo,Serie A
1338,2008.04.13,U. Catolica,3,1,Tecnico U.,Serie A
1339,2008.04.13,EL Nacional,3,0,Emelec,Serie A
1340,2008.04.19,Tecnico U.,3,3,U. Catolica,Serie A
1341,2008.04.19,Olmedo,0,1,Macara,Serie A
1342,2008.04.19,Dep. Quito,3,0,Espoli,Serie A
1343,2008.04.20,LDU Quito,1,0,Barcelona SC,Serie A
1344,2008.04.20,Dep. Azogues,0,1,Dep. Cuenca,Serie A
1345,2008.04.20,Emelec,1,0,EL Nacional,Serie A
1346,2008.04.25,Tecnico U.,2,1,LDU Quito,Serie A
1347,2008.04.26,Espoli,6,2,Emelec,Serie A
1348,2008.04.27,EL Nacional,2,1,Olmedo,Serie A
1349,2008.04.27,U. Catolica,0,1,Macara,Serie A
1350,2008.04.27,Dep. Cuenca,0,0,Dep. Quito,Serie A
1351,2008.04.27,Barcelona SC,2,0,Dep. Azogues,Serie A
1352,2008.05.03,Dep. Azogues,5,0,Tecnico U.,Serie A
1353,2008.05.03,LDU Quito,1,1,U. Catolica,Serie A
1354,2008.05.03,Olmedo,1,1,Espoli,Serie A
1355,2008.05.04,Dep. Quito,2,2,Barcelona SC,Serie A
1356,2008.05.04,Macara,0,0,EL Nacional,Serie A
1357,2008.05.04,Emelec,0,0,Dep. Cuenca,Serie A
1358,2008.05.09,Dep. Cuenca,0,1,Olmedo,Serie A
1359,2008.05.09,Tecnico U.,0,4,Dep. Quito,Serie A
1360,2008.05.10,U. Catolica,0,0,EL Nacional,Serie A
1361,2008.05.10,LDU Quito,4,0,Dep. Azogues,Serie A
1362,2008.05.10,Espoli,0,2,Macara,Serie A
1363,2008.05.10,Barcelona SC,0,0,Emelec,Serie A
1364,2008.05.16,EL Nacional,2,0,Espoli,Serie A
1365,2008.05.17,Dep. Azogues,2,4,U. Catolica,Serie A
1366,2008.05.18,Olmedo,2,2,Barcelona SC,Serie A
1367,2008.05.18,Macara,2,1,Dep. Cuenca,Serie A
1368,2008.05.18,Dep. Quito,3,2,LDU Quito,Serie A
1369,2008.05.18,Emelec,1,0,Tecnico U.,Serie A
1370,2008.05.23,Dep. Cuenca,1,0,EL Nacional,Serie A
1371,2008.05.23,Dep. Azogues,0,1,Dep. Quito,Serie A
1372,2008.05.23,Barcelona SC,2,0,Macara,Serie A
1373,2008.05.23,Tecnico U.,1,0,Olmedo,Serie A
1374,2008.05.24,U. Catolica,0,2,Espoli,Serie A
1375,2008.05.30,Dep. Quito,2,1,U. Catolica,Serie A
1376,2008.05.31,Espoli,0,1,Dep. Cuenca,Serie A
1377,2008.05.31,EL Nacional,3,2,Barcelona SC,Serie A
1378,2008.05.31,Olmedo,0,3,LDU Quito,Serie A
1379,2008.06.01,Macara,1,0,Tecnico U.,Serie A
1380,2008.06.01,Emelec,1,1,Dep. Azogues,Serie A
1381,2008.06.04,Dep. Azogues,3,0,Olmedo,Serie A
1382,2008.06.04,U. Catolica,2,1,Dep. Cuenca,Serie A
1383,2008.06.04,Dep. Quito,2,1,Emelec,Serie A
1384,2008.06.04,Barcelona SC,1,3,Espoli,Serie A
1385,2008.06.04,Tecnico U.,3,2,EL Nacional,Serie A
1386,2008.06.20,EL Nacional,2,1,LDU Quito,Serie A
1387,2008.06.21,Macara,3,0,Dep. Azogues,Serie A
1388,2008.06.21,Espoli,1,3,Tecnico U.,Serie A
1389,2008.06.22,Olmedo,0,1,Dep. Quito,Serie A
1390,2008.06.22,Emelec,2,1,U. Catolica,Serie A
1391,2008.06.22,Dep. Cuenca,2,2,Barcelona SC,Serie A
1392,2008.06.27,Tecnico U.,0,2,Dep. Cuenca,Serie A
1393,2008.06.28,Dep. Azogues,1,1,EL Nacional,Serie A
1394,2008.06.28,LDU Quito,0,1,Espoli,Serie A
1395,2008.06.29,Dep. Quito,2,0,Macara,Serie A
1396,2008.06.29,U. Catolica,0,1,Barcelona SC,Serie A
1397,2008.06.29,Emelec,1,1,Olmedo,Serie A
1398,2008.07.06,LDU Quito,2,0,Emelec,Serie A
1399,2008.07.09,LDU Quito,1,1,Macara,Serie A
1400,2008.07.13,Dep. Cuenca,2,1,LDU Quito,Serie A
1401,2008.07.13,Barcelona SC,2,0,Tecnico U.,Serie A
1402,2008.07.13,Espoli,0,0,Dep. Azogues,Serie A
1403,2008.07.13,Macara,3,1,Emelec,Serie A
1404,2008.07.13,EL Nacional,2,0,Dep. Quito,Serie A
1405,2008.07.13,Olmedo,1,1,U. Catolica,Serie A
1406,2008.07.19,Espoli,1,2,Tecnico U.,Serie A
1407,2008.07.19,Dep. Quito,2,1,Dep. Azogues,Serie A
1408,2008.07.19,U. Catolica,3,0,LDU Quito,Serie A
1409,2008.07.20,Olmedo,2,1,Emelec,Serie A
1410,2008.07.20,Macara,1,0,Dep. Cuenca,Serie A
1411,2008.07.20,Barcelona SC,1,0,EL Nacional,Serie A
1412,2008.07.23,Dep. Cuenca,1,1,Espoli,Serie A
1413,2008.07.23,Emelec,1,0,Dep. Quito,Serie A
1414,2008.07.23,Dep. Azogues,1,3,Barcelona SC,Serie A
1415,2008.07.23,EL Nacional,0,4,Olmedo,Serie A
1416,2008.07.23,LDU Quito,2,2,Macara,Serie A
1417,2008.07.23,Tecnico U.,2,2,U. Catolica,Serie A
1418,2008.07.27,Barcelona SC,0,1,Emelec,Serie A
1419,2008.07.27,EL Nacional,1,0,Dep. Azogues,Serie A
1420,2008.07.27,Dep. Quito,2,2,Olmedo,Serie A
1421,2008.07.27,Dep. Cuenca,0,0,LDU Quito,Serie A
1422,2008.07.27,Macara,1,1,Tecnico U.,Serie A
1423,2008.07.27,U. Catolica,0,1,Espoli,Serie A
1424,2008.08.01,Tecnico U.,2,1,Dep. Cuenca,Serie A
1425,2008.08.02,Espoli,0,1,LDU Quito,Serie A
1426,2008.08.02,Dep. Quito,1,0,EL Nacional,Serie A
1427,2008.08.02,U. Catolica,1,2,Macara,Serie A
1428,2008.08.03,Emelec,0,1,Dep. Azogues,Serie A
1429,2008.08.03,Olmedo,0,1,Barcelona SC,Serie A
1430,2008.08.08,Dep. Cuenca,2,2,U. Catolica,Serie A
1431,2008.08.09,Dep. Azogues,0,2,Olmedo,Serie A
1432,2008.08.09,Macara,2,3,Espoli,Serie A
1433,2008.08.09,LDU Quito,0,0,Tecnico U.,Serie A
1434,2008.08.10,EL Nacional,1,0,Emelec,Serie A
1435,2008.08.10,Barcelona SC,1,0,Dep. Quito,Serie A
1436,2008.08.16,Espoli,0,1,Macara,Serie A
1437,2008.08.16,Olmedo,3,2,Dep. Azogues,Serie A
1438,2008.08.17,Emelec,1,0,EL Nacional,Serie A
1439,2008.08.17,Dep. Quito,0,0,Barcelona SC,Serie A
1440,2008.08.17,U. Catolica,2,1,Dep. Cuenca,Serie A
1441,2008.08.17,Tecnico U.,1,1,LDU Quito,Serie A
1442,2008.08.22,Dep. Cuenca,2,0,Tecnico U.,Serie A
1443,2008.08.23,Macara,3,2,U. Catolica,Serie A
1444,2008.08.23,EL Nacional,2,1,Dep. Quito,Serie A
1445,2008.08.24,LDU Quito,2,1,Espoli,Serie A
1446,2008.08.24,Dep. Azogues,1,2,Emelec,Serie A
1447,2008.08.24,Barcelona SC,1,0,Olmedo,Serie A
1448,2008.09.13,Espoli,0,1,U. Catolica,Serie A
1449,2008.09.13,Dep. Azogues,1,1,EL Nacional,Serie A
1450,2008.09.13,Olmedo,0,1,Dep. Quito,Serie A
1451,2008.09.14,Emelec,0,3,Barcelona SC,Serie A
1452,2008.09.14,Tecnico U.,0,0,Macara,Serie A
1453,2008.09.14,LDU Quito,2,1,Dep. Cuenca,Serie A
1454,2008.09.19,Barcelona SC,2,0,Dep. Azogues,Serie A
1455,2008.09.20,Olmedo,1,0,EL Nacional,Serie A
1456,2008.09.20,Espoli,0,0,Dep. Cuenca,Serie A
1457,2008.09.21,U. Catolica,1,1,Tecnico U.,Serie A
1458,2008.09.21,Macara,2,0,LDU Quito,Serie A
1459,2008.09.21,Dep. Quito,6,0,Emelec,Serie A
1460,2008.09.26,Dep. Azogues,0,1,Dep. Quito,Serie A
1461,2008.09.26,EL Nacional,2,1,Barcelona SC,Serie A
1462,2008.09.26,Tecnico U.,1,0,Espoli,Serie A
1463,2008.09.26,Dep. Cuenca,4,3,Macara,Serie A
1464,2008.09.27,LDU Quito,4,0,U. Catolica,Serie A
1465,2008.09.27,Emelec,1,1,Olmedo,Serie A
1466,2008.10.19,Dep. Cuenca,0,1,Dep. Quito,Serie A
1467,2008.10.19,Macara,0,1,LDU Quito,Serie A
1468,2008.10.19,EL Nacional,0,0,Barcelona SC,Serie A
1469,2008.10.22,LDU Quito,3,1,EL Nacional,Serie A
1470,2008.10.22,Barcelona SC,1,0,Dep. Cuenca,Serie A
1471,2008.10.22,Dep. Quito,2,0,Macara,Serie A
1472,2008.10.26,Macara,1,1,Barcelona SC,Serie A
1473,2008.10.26,LDU Quito,0,2,Dep. Quito,Serie A
1474,2008.10.26,Dep. Cuenca,1,1,EL Nacional,Serie A
1475,2008.10.31,EL Nacional,1,0,Dep. Quito,Serie A
1476,2008.10.31,Dep. Cuenca,2,2,Macara,Serie A
1477,2008.11.02,Barcelona SC,2,1,LDU Quito,Serie A
1478,2008.11.08,Macara,0,1,EL Nacional,Serie A
1479,2008.11.09,LDU Quito,1,2,Dep. Cuenca,Serie A
1480,2008.11.09,Dep. Quito,1,1,Barcelona SC,Serie A
1481,2008.11.15,Dep. Cuenca,0,2,LDU Quito,Serie A
1482,2008.11.16,Barcelona SC,1,1,Dep. Quito,Serie A
1483,2008.11.16,EL Nacional,2,2,Macara,Serie A
1484,2008.11.21,Macara,1,2,Dep. Cuenca,Serie A
1485,2008.11.23,LDU Quito,2,1,Barcelona SC,Serie A
1486,2008.11.23,Dep. Quito,1,0,EL Nacional,Serie A
1487,2008.11.28,EL Nacional,2,0,Dep. Cuenca,Serie A
1488,2008.11.30,Dep. Quito,2,0,LDU Quito,Serie A
1489,2008.11.30,Barcelona SC,2,2,Macara,Serie A
1490,2008.12.03,EL Nacional,1,1,LDU Quito,Serie A
1491,2008.12.03,Macara,1,2,Dep. Quito,Serie A
1492,2008.12.03,Dep. Cuenca,2,0,Barcelona SC,Serie A
1493,2008.12.07,Dep. Quito,0,1,Dep. Cuenca,Serie A
1494,2008.12.07,Barcelona SC,1,1,EL Nacional,Serie A
1495,2008.12.07,LDU Quito,4,3,Macara,Serie A
1496,2009.02.01,Manta,0,0,Barcelona SC,Serie A
1497,2009.02.01,Macara,1,0,EL Nacional,Serie A
1498,2009.02.01,LDU Quito,1,1,Olmedo,Serie A
1499,2009.02.01,Emelec,0,1,LDU Portoviejo,Serie A
1500,2009.02.01,Dep. Quito,1,1,Tecnico U.,Serie A
1501,2009.02.06,Barcelona SC,0,0,Dep. Quito,Serie A
1502,2009.02.06,LDU Portoviejo,2,1,LDU Quito,Serie A
1503,2009.02.07,Tecnico U.,1,3,Espoli,Serie A
1504,2009.02.07,Dep. Cuenca,0,1,Macara,Serie A
1505,2009.02.08,EL Nacional,2,1,Emelec,Serie A
1506,2009.02.08,Olmedo,2,0,Manta,Serie A
1507,2009.02.11,Espoli,1,0,Dep. Cuenca,Serie A
1508,2009.02.13,LDU Quito,2,1,Manta,Serie A
1509,2009.02.15,Macara,2,1,Tecnico U.,Serie A
1510,2009.02.15,Espoli,2,1,Barcelona SC,Serie A
1511,2009.02.15,LDU Portoviejo,0,1,EL Nacional,Serie A
1512,2009.02.15,Dep. Quito,2,1,Olmedo,Serie A
1513,2009.02.20,Barcelona SC,0,0,Macara,Serie A
1514,2009.02.21,Dep. Cuenca,3,0,LDU Portoviejo,Serie A
1515,2009.02.21,EL Nacional,1,1,LDU Quito,Serie A
1516,2009.02.21,Manta,1,0,Dep. Quito,Serie A
1517,2009.02.21,Tecnico U.,2,1,Emelec,Serie A
1518,2009.02.21,Olmedo,0,1,Espoli,Serie A
1519,2009.02.27,LDU Portoviejo,1,0,Tecnico U.,Serie A
1520,2009.02.28,LDU Quito,4,0,Dep. Quito,Serie A
1521,2009.02.28,Espoli,0,0,Manta,Serie A
1522,2009.03.01,EL Nacional,2,3,Dep. Cuenca,Serie A
1523,2009.03.01,Macara,1,3,Olmedo,Serie A
1524,2009.03.01,Emelec,0,0,Barcelona SC,Serie A
1525,2009.03.04,Emelec,3,2,Dep. Cuenca,Serie A
1526,2009.03.06,Tecnico U.,1,3,EL Nacional,Serie A
1527,2009.03.06,Dep. Quito,2,1,Espoli,Serie A
1528,2009.03.08,Olmedo,0,0,Emelec,Serie A
1529,2009.03.08,Manta,1,2,Macara,Serie A
