"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"13.05.2018","Tecnico U.",0,,"Aucas",1,,"Serie A"
"12.05.2018","Ind. del Valle",0,,"EL Nacional",1,,"Serie A"
"12.05.2018","U. Catolica",2,,"Guayaquil City",1,,"Serie A"
"11.05.2018","Emelec",2,,"Delfin",1,,"Serie A"
"07.05.2018","EL Nacional",3,,"Tecnico U.",2,,"Serie A"
"06.05.2018","Aucas",2,,"Emelec",0,,"Serie A"
"06.05.2018","Delfin",2,,"Ind. del Valle",1,,"Serie A"
"05.05.2018","Guayaquil City",1,,"Dep. Cuenca",0,,"Serie A"
"05.05.2018","Macara",1,,"U. Catolica",2,,"Serie A"
"04.05.2018","Barcelona SC",0,,"LDU Quito",1,,"Serie A"
"30.04.2018","Emelec",1,,"Aucas",0,,"Serie A"
"29.04.2018","Tecnico U.",2,,"EL Nacional",2,,"Serie A"
"29.04.2018","LDU Quito",2,,"Barcelona SC",1,,"Serie A"
"28.04.2018","Ind. del Valle",0,,"Delfin",1,,"Serie A"
"28.04.2018","U. Catolica",3,,"Macara",1,,"Serie A"
"27.04.2018","Dep. Cuenca",1,,"Guayaquil City",1,,"Serie A"
"22.04.2018","Barcelona SC",2,,"Dep. Cuenca",0,,"Serie A"
"22.04.2018","Delfin",3,,"Emelec",1,,"Serie A"
"22.04.2018","Macara",0,,"LDU Quito",1,,"Serie A"
"21.04.2018","EL Nacional",1,,"Ind. del Valle",2,,"Serie A"
"21.04.2018","Guayaquil City",1,,"U. Catolica",1,,"Serie A"
"20.04.2018","Aucas",1,,"Tecnico U.",1,,"Serie A"
"18.04.2018","Delfin",2,,"LDU Quito",1,,"Serie A"
"16.04.2018","Guayaquil City",0,,"Barcelona SC",1,,"Serie A"
"15.04.2018","Emelec",2,,"Ind. del Valle",1,,"Serie A"
"15.04.2018","Dep. Cuenca",1,,"Macara",1,,"Serie A"
"14.04.2018","LDU Quito",1,,"EL Nacional",0,,"Serie A"
"14.04.2018","U. Catolica",2,,"Aucas",0,,"Serie A"
"13.04.2018","Tecnico U.",3,,"Delfin",2,,"Serie A"
"09.04.2018","Macara",2,,"Guayaquil City",0,,"Serie A"
"08.04.2018","Barcelona SC",3,,"Emelec",1,,"Serie A"
"08.04.2018","Aucas",4,,"Dep. Cuenca",0,,"Serie A"
"07.04.2018","Ind. del Valle",3,,"Tecnico U.",0,,"Serie A"
"06.04.2018","EL Nacional",0,,"U. Catolica",0,,"Serie A"
"01.04.2018","Guayaquil City",2,,"Aucas",2,,"Serie A"
"01.04.2018","Barcelona SC",4,,"Macara",1,,"Serie A"
"01.04.2018","LDU Quito",2,,"Ind. del Valle",1,,"Serie A"
"01.04.2018","Tecnico U.",1,,"Emelec",1,,"Serie A"
"01.04.2018","Dep. Cuenca",0,,"EL Nacional",0,,"Serie A"
"31.03.2018","U. Catolica",3,,"Delfin",1,,"Serie A"
"25.03.2018","Emelec",0,,"LDU Quito",1,,"Serie A"
"25.03.2018","Aucas",1,,"Barcelona SC",1,,"Serie A"
"25.03.2018","Delfin",4,,"Dep. Cuenca",2,,"Serie A"
"25.03.2018","EL Nacional",3,,"Guayaquil City",1,,"Serie A"
"25.03.2018","Macara",1,,"Tecnico U.",1,,"Serie A"
"24.03.2018","Ind. del Valle",2,,"U. Catolica",1,,"Serie A"
"19.03.2018","U. Catolica",2,,"Emelec",0,,"Serie A"
"18.03.2018","Guayaquil City",0,,"Delfin",1,,"Serie A"
"18.03.2018","Barcelona SC",5,,"EL Nacional",1,,"Serie A"
"17.03.2018","LDU Quito",4,,"Tecnico U.",0,,"Serie A"
"17.03.2018","Macara",1,,"Aucas",1,,"Serie A"
"16.03.2018","Dep. Cuenca",1,,"Ind. del Valle",2,,"Serie A"
"12.03.2018","EL Nacional",1,,"Macara",2,,"Serie A"
"11.03.2018","Delfin",0,,"Barcelona SC",1,,"Serie A"
"11.03.2018","LDU Quito",1,,"Aucas",1,,"Serie A"
"10.03.2018","Emelec",4,,"Dep. Cuenca",1,,"Serie A"
"10.03.2018","Ind. del Valle",1,,"Guayaquil City",1,,"Serie A"
"09.03.2018","Tecnico U.",0,,"U. Catolica",2,,"Serie A"
"05.03.2018","Macara",2,,"Delfin",1,,"Serie A"
"05.03.2018","Guayaquil City",0,,"Emelec",3,,"Serie A"
"04.03.2018","U. Catolica",1,,"LDU Quito",2,,"Serie A"
"03.03.2018","Dep. Cuenca",1,,"Tecnico U.",1,,"Serie A"
"03.03.2018","Aucas",3,,"EL Nacional",0,,"Serie A"
"02.03.2018","Barcelona SC",0,,"Ind. del Valle",0,,"Serie A"
"26.02.2018","LDU Quito",2,,"Guayaquil City",1,,"Serie A"
"25.02.2018","Delfin",1,,"EL Nacional",3,,"Serie A"
"25.02.2018","Tecnico U.",0,,"Barcelona SC",1,,"Serie A"
"24.02.2018","Ind. del Valle",1,,"Aucas",0,,"Serie A"
"24.02.2018","U. Catolica",3,,"Dep. Cuenca",1,,"Serie A"
"23.02.2018","Emelec",2,,"Macara",0,,"Serie A"
"19.02.2018","Guayaquil City",0,,"Tecnico U.",0,,"Serie A"
"18.02.2018","Aucas",0,,"Delfin",0,,"Serie A"
"18.02.2018","Dep. Cuenca",2,,"LDU Quito",1,,"Serie A"
"17.02.2018","Macara",1,,"Ind. del Valle",3,,"Serie A"
"17.02.2018","EL Nacional",1,,"Emelec",2,,"Serie A"
"16.02.2018","Barcelona SC",3,,"U. Catolica",2,,"Serie A"
"17.12.2017","Delfin",0,,"Emelec",2,,"Serie A"
"17.12.2017","LDU Quito",3,,"Tecnico U.",3,,"Serie A"
"13.12.2017","Emelec",4,,"Delfin",2,,"Serie A"
"13.12.2017","Tecnico U.",1,,"LDU Quito",2,,"Serie A"
"09.12.2017","Guayaquil City",0,,"Dep. Cuenca",1,,"Serie A"
"09.12.2017","Barcelona SC",0,,"Macara",1,,"Serie A"
"09.12.2017","Delfin",3,,"Fuerza A.",0,,"Serie A"
"09.12.2017","EL Nacional",3,,"Emelec",1,,"Serie A"
"09.12.2017","Ind. del Valle",2,,"U. Catolica",0,,"Serie A"
"08.12.2017","LDU Quito",6,,"Clan Juvenil",3,,"Serie A"
"03.12.2017","Fuerza A.",0,,"Barcelona SC",2,,"Serie A"
"03.12.2017","Macara",0,,"Ind. del Valle",0,,"Serie A"
"02.12.2017","Clan Juvenil",2,,"EL Nacional",2,,"Serie A"
"02.12.2017","Dep. Cuenca",1,,"LDU Quito",3,,"Serie A"
"02.12.2017","Emelec",2,,"Guayaquil City",0,,"Serie A"
"02.12.2017","U. Catolica",2,,"Delfin",0,,"Serie A"
"26.11.2017","Barcelona SC",3,,"Dep. Cuenca",0,,"Serie A"
"26.11.2017","Delfin",1,,"Macara",1,,"Serie A"
"26.11.2017","EL Nacional",3,,"U. Catolica",1,,"Serie A"
"26.11.2017","LDU Quito",2,,"Emelec",4,,"Serie A"
"25.11.2017","Ind. del Valle",4,,"Guayaquil City",1,,"Serie A"
"25.11.2017","Fuerza A.",3,,"Clan Juvenil",2,,"Serie A"
"19.11.2017","Emelec",2,,"Ind. del Valle",1,,"Serie A"
"19.11.2017","Guayaquil City",1,,"LDU Quito",0,,"Serie A"
"19.11.2017","Macara",1,,"Fuerza A.",0,,"Serie A"
"19.11.2017","U. Catolica",1,,"Barcelona SC",2,,"Serie A"
"18.11.2017","Clan Juvenil",3,,"Delfin",3,,"Serie A"
"17.11.2017","Dep. Cuenca",1,,"EL Nacional",2,,"Serie A"
"15.11.2017","Emelec",3,,"Barcelona SC",0,,"Serie A"
"12.11.2017","Delfin",0,,"Dep. Cuenca",0,,"Serie A"
"12.11.2017","Ind. del Valle",1,,"LDU Quito",3,,"Serie A"
"11.11.2017","Barcelona SC",2,,"Clan Juvenil",1,,"Serie A"
"11.11.2017","Fuerza A.",0,,"Emelec",3,,"Serie A"
"10.11.2017","EL Nacional",1,,"Guayaquil City",0,,"Serie A"
"10.11.2017","Macara",2,,"U. Catolica",1,,"Serie A"
"08.11.2017","Barcelona SC",0,,"Emelec",0,,"Serie A"
"04.11.2017","LDU Quito",0,,"EL Nacional",3,,"Serie A"
"04.11.2017","Guayaquil City",1,,"Barcelona SC",2,,"Serie A"
"04.11.2017","U. Catolica",2,,"Fuerza A.",0,,"Serie A"
"03.11.2017","Dep. Cuenca",1,,"Ind. del Valle",0,,"Serie A"
"03.11.2017","Emelec",0,,"Delfin",0,,"Serie A"
"03.11.2017","Clan Juvenil",1,,"Macara",0,,"Serie A"
"29.10.2017","Delfin",2,,"Guayaquil City",0,,"Serie A"
"29.10.2017","Macara",1,,"Emelec",0,,"Serie A"
"29.10.2017","U. Catolica",2,,"Clan Juvenil",0,,"Serie A"
"28.10.2017","Barcelona SC",2,,"LDU Quito",0,,"Serie A"
"28.10.2017","Ind. del Valle",2,,"EL Nacional",2,,"Serie A"
"28.10.2017","Fuerza A.",2,,"Dep. Cuenca",0,,"Serie A"
"22.10.2017","Emelec",2,,"U. Catolica",0,,"Serie A"
"22.10.2017","Guayaquil City",0,,"Clan Juvenil",0,,"Serie A"
"22.10.2017","Dep. Cuenca",0,,"Macara",1,,"Serie A"
"22.10.2017","EL Nacional",3,,"Barcelona SC",3,,"Serie A"
"22.10.2017","Ind. del Valle",6,,"Fuerza A.",0,,"Serie A"
"22.10.2017","LDU Quito",5,,"Delfin",2,,"Serie A"
"18.10.2017","Dep. Cuenca",3,,"Clan Juvenil",0,,"Serie A"
"18.10.2017","Barcelona SC",1,,"EL Nacional",2,,"Serie A"
"18.10.2017","LDU Quito",3,,"Fuerza A.",1,,"Serie A"
"18.10.2017","Guayaquil City",2,,"U. Catolica",1,,"Serie A"
"18.10.2017","Ind. del Valle",2,,"Delfin",2,,"Serie A"
"15.10.2017","Clan Juvenil",1,,"Emelec",2,,"Serie A"
"15.10.2017","Macara",1,,"LDU Quito",1,,"Serie A"
"14.10.2017","Fuerza A.",0,,"Guayaquil City",3,,"Serie A"
"14.10.2017","Delfin",2,,"EL Nacional",1,,"Serie A"
"13.10.2017","Barcelona SC",1,,"Ind. del Valle",1,,"Serie A"
"13.10.2017","U. Catolica",2,,"Dep. Cuenca",2,,"Serie A"
"07.10.2017","EL Nacional",1,,"Macara",0,,"Serie A"
"07.10.2017","Fuerza A.",1,,"LDU Quito",1,,"Serie A"
"29.09.2017","Emelec",1,,"Dep. Cuenca",0,,"Serie A"
"29.09.2017","Macara",0,,"Guayaquil City",1,,"Serie A"
"29.09.2017","U. Catolica",2,,"LDU Quito",3,,"Serie A"
"29.09.2017","Delfin",1,,"Barcelona SC",1,,"Serie A"
"29.09.2017","Fuerza A.",1,,"EL Nacional",0,,"Serie A"
"29.09.2017","Clan Juvenil",2,,"Ind. del Valle",4,,"Serie A"
"25.09.2017","Barcelona SC",1,,"Delfin",1,,"Serie A"
"24.09.2017","LDU Quito",3,,"U. Catolica",0,,"Serie A"
"24.09.2017","Dep. Cuenca",0,,"Emelec",2,,"Serie A"
"24.09.2017","EL Nacional",6,,"Fuerza A.",0,,"Serie A"
"23.09.2017","Guayaquil City",0,,"Macara",3,,"Serie A"
"23.09.2017","Ind. del Valle",2,,"Clan Juvenil",1,,"Serie A"
"17.09.2017","Clan Juvenil",2,,"Dep. Cuenca",2,,"Serie A"
"17.09.2017","Delfin",2,,"Ind. del Valle",0,,"Serie A"
"17.09.2017","Macara",3,,"EL Nacional",2,,"Serie A"
"16.09.2017","U. Catolica",0,,"Guayaquil City",0,,"Serie A"
"10.09.2017","Emelec",5,,"Clan Juvenil",1,,"Serie A"
"10.09.2017","EL Nacional",1,,"Delfin",0,,"Serie A"
"10.09.2017","Dep. Cuenca",3,,"U. Catolica",1,,"Serie A"
"09.09.2017","LDU Quito",2,,"Macara",0,,"Serie A"
"09.09.2017","Guayaquil City",0,,"Fuerza A.",2,,"Serie A"
"09.09.2017","Ind. del Valle",2,,"Barcelona SC",2,,"Serie A"
"03.09.2017","Delfin",1,,"LDU Quito",0,,"Serie A"
"02.09.2017","Fuerza A.",1,,"Ind. del Valle",2,,"Serie A"
"02.09.2017","U. Catolica",3,,"Emelec",1,,"Serie A"
"01.09.2017","Macara",1,,"Dep. Cuenca",1,,"Serie A"
"01.09.2017","Clan Juvenil",4,,"Guayaquil City",1,,"Serie A"
"25.08.2017","Dep. Cuenca",2,,"Fuerza A.",1,,"Serie A"
"25.08.2017","Emelec",2,,"Macara",1,,"Serie A"
"25.08.2017","Guayaquil City",0,,"Delfin",0,,"Serie A"
"25.08.2017","EL Nacional",1,,"Ind. del Valle",1,,"Serie A"
"25.08.2017","LDU Quito",0,,"Barcelona SC",0,,"Serie A"
"25.08.2017","Clan Juvenil",6,,"U. Catolica",3,,"Serie A"
"20.08.2017","Barcelona SC",0,,"Guayaquil City",0,,"Serie A"
"20.08.2017","Fuerza A.",2,,"U. Catolica",0,,"Serie A"
"20.08.2017","Delfin",2,,"Emelec",1,,"Serie A"
"20.08.2017","EL Nacional",4,,"LDU Quito",2,,"Serie A"
"19.08.2017","Ind. del Valle",2,,"Dep. Cuenca",3,,"Serie A"
"18.08.2017","Macara",7,,"Clan Juvenil",1,,"Serie A"
"14.08.2017","Emelec",2,,"Fuerza A.",0,,"Serie A"
"13.08.2017","Dep. Cuenca",1,,"Delfin",1,,"Serie A"
"13.08.2017","Clan Juvenil",0,,"Barcelona SC",2,,"Serie A"
"13.08.2017","LDU Quito",3,,"Ind. del Valle",1,,"Serie A"
"12.08.2017","Guayaquil City",2,,"EL Nacional",2,,"Serie A"
"12.08.2017","U. Catolica",0,,"Macara",1,,"Serie A"
"06.08.2017","Fuerza A.",2,,"Macara",2,,"Serie A"
"06.08.2017","EL Nacional",0,,"Dep. Cuenca",1,,"Serie A"
"06.08.2017","LDU Quito",1,,"Guayaquil City",1,,"Serie A"
"05.08.2017","Delfin",3,,"Clan Juvenil",0,,"Serie A"
"05.08.2017","Ind. del Valle",2,,"Emelec",1,,"Serie A"
"04.08.2017","Barcelona SC",0,,"U. Catolica",1,,"Serie A"
"30.07.2017","Emelec",2,,"LDU Quito",1,,"Serie A"
"30.07.2017","Macara",0,,"Delfin",0,,"Serie A"
"30.07.2017","Dep. Cuenca",1,,"Barcelona SC",0,,"Serie A"
"30.07.2017","U. Catolica",1,,"EL Nacional",2,,"Serie A"
"29.07.2017","Guayaquil City",1,,"Ind. del Valle",2,,"Serie A"
"29.07.2017","Clan Juvenil",1,,"Fuerza A.",0,,"Serie A"
"21.07.2017","Guayaquil City",1,,"Emelec",1,,"Serie A"
"21.07.2017","Barcelona SC",2,,"Fuerza A.",0,,"Serie A"
"21.07.2017","LDU Quito",2,,"Dep. Cuenca",1,,"Serie A"
"21.07.2017","EL Nacional",4,,"Clan Juvenil",0,,"Serie A"
"21.07.2017","Ind. del Valle",1,,"Macara",1,,"Serie A"
"21.07.2017","Delfin",2,,"U. Catolica",0,,"Serie A"
"16.07.2017","Emelec",2,,"EL Nacional",1,,"Serie A"
"16.07.2017","Fuerza A.",1,,"Delfin",2,,"Serie A"
"16.07.2017","Clan Juvenil",0,,"LDU Quito",0,,"Serie A"
"16.07.2017","Macara",1,,"Barcelona SC",0,,"Serie A"
"15.07.2017","U. Catolica",0,,"Ind. del Valle",3,,"Serie A"
"14.07.2017","Dep. Cuenca",3,,"Guayaquil City",0,,"Serie A"
"09.07.2017","Barcelona SC",1,,"Dep. Cuenca",0,,"Serie A"
"09.07.2017","U. Catolica",1,,"Emelec",1,,"Serie A"
"08.07.2017","LDU Quito",5,,"Clan Juvenil",0,,"Serie A"
"08.07.2017","Fuerza A.",1,,"Macara",1,,"Serie A"
"08.07.2017","Ind. del Valle",0,,"EL Nacional",2,,"Serie A"
"07.07.2017","Guayaquil City",1,,"Delfin",0,,"Serie A"
"05.07.2017","LDU Quito",1,,"U. Catolica",0,,"Serie A"
"03.07.2017","Clan Juvenil",0,,"U. Catolica",1,,"Serie A"
"02.07.2017","Emelec",1,,"Guayaquil City",0,,"Serie A"
"02.07.2017","Delfin",4,,"LDU Quito",1,,"Serie A"
"02.07.2017","Macara",2,,"Barcelona SC",1,,"Serie A"
"01.07.2017","EL Nacional",4,,"Fuerza A.",2,,"Serie A"
"30.06.2017","Dep. Cuenca",2,,"Ind. del Valle",0,,"Serie A"
"28.06.2017","Barcelona SC",2,,"Emelec",1,,"Serie A"
"25.06.2017","Barcelona SC",1,,"Delfin",2,,"Serie A"
"25.06.2017","Macara",2,,"Clan Juvenil",2,,"Serie A"
"25.06.2017","LDU Quito",1,,"Emelec",1,,"Serie A"
"24.06.2017","Ind. del Valle",0,,"Guayaquil City",0,,"Serie A"
"24.06.2017","U. Catolica",1,,"EL Nacional",1,,"Serie A"
"23.06.2017","Fuerza A.",0,,"Dep. Cuenca",0,,"Serie A"
"21.06.2017","LDU Quito",1,,"Barcelona SC",1,,"Serie A"
"21.06.2017","Macara",4,,"Emelec",3,,"Serie A"
"21.06.2017","U. Catolica",4,,"Guayaquil City",0,,"Serie A"
"18.06.2017","Emelec",1,,"Ind. del Valle",1,,"Serie A"
"18.06.2017","Clan Juvenil",1,,"Fuerza A.",1,,"Serie A"
"17.06.2017","Dep. Cuenca",1,,"Macara",3,,"Serie A"
"17.06.2017","Delfin",3,,"U. Catolica",1,,"Serie A"
"17.06.2017","EL Nacional",1,,"Barcelona SC",3,,"Serie A"
"16.06.2017","Guayaquil City",1,,"LDU Quito",1,,"Serie A"
"14.06.2017","Clan Juvenil",2,,"Emelec",2,,"Serie A"
"11.06.2017","Fuerza A.",1,,"Delfin",1,,"Serie A"
"10.06.2017","Ind. del Valle",2,,"LDU Quito",1,,"Serie A"
"09.06.2017","Dep. Cuenca",3,,"EL Nacional",1,,"Serie A"
"09.06.2017","Barcelona SC",4,,"Clan Juvenil",1,,"Serie A"
"04.06.2017","Clan Juvenil",2,,"Dep. Cuenca",0,,"Serie A"
"03.06.2017","EL Nacional",2,,"Macara",0,,"Serie A"
"02.06.2017","Emelec",1,,"Fuerza A.",0,,"Serie A"
"02.06.2017","Guayaquil City",0,,"Barcelona SC",0,,"Serie A"
"02.06.2017","Delfin",2,,"Ind. del Valle",1,,"Serie A"
"28.05.2017","Dep. Cuenca",2,,"Emelec",2,,"Serie A"
"28.05.2017","Macara",1,,"Delfin",2,,"Serie A"
"27.05.2017","Fuerza A.",0,,"Guayaquil City",2,,"Serie A"
"27.05.2017","EL Nacional",3,,"Clan Juvenil",1,,"Serie A"
"26.05.2017","Ind. del Valle",1,,"U. Catolica",0,,"Serie A"
"21.05.2017","EL Nacional",0,,"Emelec",2,,"Serie A"
"21.05.2017","Delfin",1,,"Dep. Cuenca",0,,"Serie A"
"21.05.2017","U. Catolica",1,,"Barcelona SC",2,,"Serie A"
"20.05.2017","LDU Quito",1,,"Fuerza A.",1,,"Serie A"
"20.05.2017","Guayaquil City",2,,"Clan Juvenil",1,,"Serie A"
"20.05.2017","Ind. del Valle",1,,"Macara",0,,"Serie A"
"14.05.2017","Barcelona SC",2,,"Ind. del Valle",1,,"Serie A"
"14.05.2017","Fuerza A.",3,,"U. Catolica",1,,"Serie A"
"14.05.2017","EL Nacional",0,,"Delfin",0,,"Serie A"
"14.05.2017","Dep. Cuenca",2,,"LDU Quito",0,,"Serie A"
"13.05.2017","Macara",2,,"Guayaquil City",1,,"Serie A"
"10.05.2017","Barcelona SC",3,,"LDU Quito",1,,"Serie A"
"07.05.2017","Delfin",1,,"Clan Juvenil",0,,"Serie A"
"06.05.2017","LDU Quito",2,,"Macara",3,,"Serie A"
"06.05.2017","Guayaquil City",3,,"EL Nacional",1,,"Serie A"
"06.05.2017","U. Catolica",0,,"Dep. Cuenca",1,,"Serie A"
"05.05.2017","Ind. del Valle",2,,"Fuerza A.",0,,"Serie A"
"30.04.2017","Emelec",1,,"Delfin",1,,"Serie A"
"30.04.2017","Macara",0,,"U. Catolica",3,,"Serie A"
"30.04.2017","Clan Juvenil",0,,"Ind. del Valle",2,,"Serie A"
"30.04.2017","EL Nacional",1,,"LDU Quito",1,,"Serie A"
"28.04.2017","Dep. Cuenca",2,,"Guayaquil City",1,,"Serie A"
"28.04.2017","Fuerza A.",0,,"Barcelona SC",3,,"Serie A"
"23.04.2017","Barcelona SC",2,,"Fuerza A.",0,,"Serie A"
"23.04.2017","Delfin",3,,"Emelec",3,,"Serie A"
"23.04.2017","U. Catolica",1,,"Macara",3,,"Serie A"
"22.04.2017","Guayaquil City",2,,"Dep. Cuenca",0,,"Serie A"
"22.04.2017","LDU Quito",2,,"EL Nacional",2,,"Serie A"
"22.04.2017","Ind. del Valle",4,,"Clan Juvenil",1,,"Serie A"
"16.04.2017","Emelec",1,,"Barcelona SC",0,,"Serie A"
"16.04.2017","Fuerza A.",1,,"Ind. del Valle",2,,"Serie A"
"16.04.2017","Macara",1,,"LDU Quito",0,,"Serie A"
"16.04.2017","EL Nacional",2,,"Guayaquil City",2,,"Serie A"
"15.04.2017","Clan Juvenil",0,,"Delfin",1,,"Serie A"
"15.04.2017","Dep. Cuenca",2,,"U. Catolica",2,,"Serie A"
"10.04.2017","LDU Quito",1,,"Dep. Cuenca",1,,"Serie A"
"09.04.2017","Emelec",2,,"Clan Juvenil",0,,"Serie A"
"09.04.2017","U. Catolica",0,,"Fuerza A.",0,,"Serie A"
"09.04.2017","Delfin",3,,"EL Nacional",0,,"Serie A"
"08.04.2017","Guayaquil City",3,,"Macara",0,,"Serie A"
"07.04.2017","Ind. del Valle",0,,"Barcelona SC",2,,"Serie A"
"05.04.2017","Emelec",0,,"EL Nacional",0,,"Serie A"
"30.03.2017","Emelec",2,,"Dep. Cuenca",1,,"Serie A"
"26.03.2017","Barcelona SC",1,,"U. Catolica",3,,"Serie A"
"26.03.2017","Fuerza A.",1,,"LDU Quito",1,,"Serie A"
"26.03.2017","Macara",1,,"Ind. del Valle",1,,"Serie A"
"26.03.2017","Clan Juvenil",2,,"Guayaquil City",1,,"Serie A"
"24.03.2017","Dep. Cuenca",1,,"Delfin",1,,"Serie A"
"18.03.2017","Clan Juvenil",3,,"EL Nacional",4,,"Serie A"
"17.03.2017","U. Catolica",1,,"Ind. del Valle",3,,"Serie A"
"17.03.2017","Delfin",1,,"Macara",0,,"Serie A"
"17.03.2017","Guayaquil City",1,,"Fuerza A.",1,,"Serie A"
"12.03.2017","Macara",1,,"EL Nacional",0,,"Serie A"
"11.03.2017","Ind. del Valle",1,,"Delfin",1,,"Serie A"
"11.03.2017","U. Catolica",3,,"LDU Quito",0,,"Serie A"
"10.03.2017","Dep. Cuenca",2,,"Clan Juvenil",0,,"Serie A"
"10.03.2017","Barcelona SC",2,,"Guayaquil City",0,,"Serie A"
"10.03.2017","Fuerza A.",0,,"Emelec",1,,"Serie A"
"05.03.2017","LDU Quito",1,,"Ind. del Valle",1,,"Serie A"
"05.03.2017","EL Nacional",0,,"Dep. Cuenca",0,,"Serie A"
"04.03.2017","Clan Juvenil",1,,"Barcelona SC",1,,"Serie A"
"04.03.2017","Emelec",2,,"Macara",0,,"Serie A"
"04.03.2017","Delfin",5,,"Fuerza A.",1,,"Serie A"
"03.03.2017","Guayaquil City",0,,"U. Catolica",2,,"Serie A"
"01.03.2017","EL Nacional",0,,"Ind. del Valle",2,,"Serie A"
"26.02.2017","Ind. del Valle",1,,"Emelec",1,,"Serie A"
"26.02.2017","Barcelona SC",3,,"EL Nacional",2,,"Serie A"
"25.02.2017","Macara",2,,"Dep. Cuenca",2,,"Serie A"
"25.02.2017","U. Catolica",0,,"Delfin",0,,"Serie A"
"24.02.2017","LDU Quito",4,,"Guayaquil City",0,,"Serie A"
"24.02.2017","Fuerza A.",1,,"Clan Juvenil",1,,"Serie A"
"13.02.2017","Guayaquil City",0,,"Ind. del Valle",0,,"Serie A"
"12.02.2017","Emelec",2,,"LDU Quito",0,,"Serie A"
"12.02.2017","Delfin",1,,"Barcelona SC",0,,"Serie A"
"12.02.2017","Clan Juvenil",0,,"Macara",2,,"Serie A"
"12.02.2017","Dep. Cuenca",1,,"Fuerza A.",0,,"Serie A"
"10.02.2017","EL Nacional",1,,"U. Catolica",1,,"Serie A"
"06.02.2017","Barcelona SC",1,,"Macara",1,,"Serie A"
"05.02.2017","Ind. del Valle",1,,"Dep. Cuenca",0,,"Serie A"
"05.02.2017","LDU Quito",0,,"Delfin",2,,"Serie A"
"04.02.2017","Guayaquil City",0,,"Emelec",0,,"Serie A"
"04.02.2017","Fuerza A.",3,,"EL Nacional",0,,"Serie A"
"04.02.2017","U. Catolica",5,,"Clan Juvenil",1,,"Serie A"
"29.01.2017","Emelec",2,,"U. Catolica",2,,"Serie A"
"29.01.2017","Delfin",0,,"Guayaquil City",0,,"Serie A"
"29.01.2017","Macara",0,,"Fuerza A.",0,,"Serie A"
"29.01.2017","Clan Juvenil",0,,"LDU Quito",0,,"Serie A"
"29.01.2017","Dep. Cuenca",1,,"Barcelona SC",1,,"Serie A"
"10.12.2016","Barcelona SC",3,,"Aucas",3,,"Serie A"
"10.12.2016","Delfin",4,,"Emelec",3,,"Serie A"
"10.12.2016","Dep. Cuenca",1,,"EL Nacional",1,,"Serie A"
"10.12.2016","Ind. del Valle",3,,"Guayaquil City",2,,"Serie A"
"10.12.2016","LDU Quito",1,,"Mushuc Runa",2,,"Serie A"
"10.12.2016","U. Catolica",2,,"Fuerza A.",2,,"Serie A"
"04.12.2016","Aucas",1,,"Dep. Cuenca",0,,"Serie A"
"04.12.2016","EL Nacional",5,,"LDU Quito",0,,"Serie A"
"04.12.2016","Emelec",1,,"U. Catolica",1,,"Serie A"
"04.12.2016","Fuerza A.",1,,"Ind. del Valle",2,,"Serie A"
"04.12.2016","Guayaquil City",0,,"Delfin",1,,"Serie A"
"04.12.2016","Mushuc Runa",2,,"Barcelona SC",4,,"Serie A"
"27.11.2016","Barcelona SC",1,,"Emelec",2,,"Serie A"
"27.11.2016","Aucas",0,,"EL Nacional",0,,"Serie A"
"27.11.2016","U. Catolica",3,,"Ind. del Valle",1,,"Serie A"
"26.11.2016","Dep. Cuenca",3,,"Mushuc Runa",1,,"Serie A"
"26.11.2016","LDU Quito",1,,"Guayaquil City",0,,"Serie A"
"26.11.2016","Delfin",0,,"Fuerza A.",1,,"Serie A"
"23.11.2016","Barcelona SC",1,,"Ind. del Valle",0,,"Serie A"
"23.11.2016","Dep. Cuenca",2,,"Emelec",2,,"Serie A"
"20.11.2016","Fuerza A.",1,,"Barcelona SC",1,,"Serie A"
"20.11.2016","Mushuc Runa",2,,"Aucas",0,,"Serie A"
"20.11.2016","EL Nacional",1,,"U. Catolica",2,,"Serie A"
"19.11.2016","Ind. del Valle",2,,"Delfin",1,,"Serie A"
"19.11.2016","Emelec",3,,"LDU Quito",0,,"Serie A"
"19.11.2016","Guayaquil City",2,,"Dep. Cuenca",1,,"Serie A"
"16.11.2016","EL Nacional",0,,"Barcelona SC",1,,"Serie A"
"13.11.2016","Aucas",3,,"Guayaquil City",1,,"Serie A"
"13.11.2016","Delfin",3,,"U. Catolica",1,,"Serie A"
"12.11.2016","LDU Quito",1,,"Fuerza A.",1,,"Serie A"
"11.11.2016","EL Nacional",2,,"Mushuc Runa",1,,"Serie A"
"05.11.2016","Delfin",2,,"Mushuc Runa",1,,"Serie A"
"04.11.2016","Emelec",2,,"Aucas",1,,"Serie A"
"04.11.2016","Ind. del Valle",1,,"LDU Quito",1,,"Serie A"
"04.11.2016","Fuerza A.",3,,"Dep. Cuenca",0,,"Serie A"
"04.11.2016","Guayaquil City",1,,"EL Nacional",2,,"Serie A"
"04.11.2016","U. Catolica",1,,"Barcelona SC",1,,"Serie A"
"30.10.2016","Barcelona SC",3,,"Delfin",0,,"Serie A"
"30.10.2016","Mushuc Runa",0,,"Guayaquil City",2,,"Serie A"
