,date,t1,g1,g2,t2,tourn
395,2003.06.29,Bella Vista,1,2,Tacuarembo,Primera Division
396,2003.06.29,Penarol,1,1,Miramar,Primera Division
397,2003.06.29,Maldonado,1,0,Defensor Sp.,Primera Division
398,2003.07.18,Central Esp.,2,0,Maldonado,Primera Division
399,2003.07.19,Bella Vista,0,1,Wanderers,Primera Division
400,2003.07.20,Defensor Sp.,0,2,Penarol,Primera Division
401,2003.07.20,Danubio,1,0,Juventud,Primera Division
402,2003.07.20,Miramar,1,1,Liverpool M.,Primera Division
403,2003.07.20,Plaza Colonia,2,2,Fenix,Primera Division
404,2003.07.20,River Plate,3,2,Colonia,Primera Division
405,2003.07.20,Villa Espanola,1,2,CA Cerro,Primera Division
406,2003.07.26,Tacuarembo,1,1,Liverpool M.,Primera Division
407,2003.07.26,Nacional,3,1,River Plate,Primera Division
408,2003.07.27,Villa Espanola,1,1,Wanderers,Primera Division
409,2003.07.27,Penarol,1,0,Plaza Colonia,Primera Division
410,2003.07.27,Maldonado,3,0,Juventud,Primera Division
411,2003.07.27,Defensor Sp.,1,3,Fenix,Primera Division
412,2003.07.27,Colonia,1,1,Miramar,Primera Division
413,2003.07.27,Central Esp.,0,3,Danubio,Primera Division
414,2003.07.27,CA Cerro,0,1,Bella Vista,Primera Division
415,2003.07.29,Nacional,2,3,Tacuarembo,Primera Division
416,2003.08.02,Nacional,1,1,Colonia,Primera Division
417,2003.08.03,Liverpool M.,2,1,Wanderers,Primera Division
418,2003.08.03,Juventud,0,1,Penarol,Primera Division
419,2003.08.03,Maldonado,1,0,CA Cerro,Primera Division
420,2003.08.03,Bella Vista,1,0,Miramar,Primera Division
421,2003.08.03,River Plate,1,0,Tacuarembo,Primera Division
422,2003.08.03,Villa Espanola,3,3,Danubio,Primera Division
423,2003.08.03,Fenix,1,0,Central Esp.,Primera Division
424,2003.08.03,Plaza Colonia,1,0,Defensor Sp.,Primera Division
425,2003.08.09,Liverpool M.,0,2,Danubio,Primera Division
426,2003.08.09,Colonia,1,4,Defensor Sp.,Primera Division
427,2003.08.09,Fenix,1,2,River Plate,Primera Division
428,2003.08.09,Wanderers,1,2,Penarol,Primera Division
429,2003.08.10,Nacional,4,2,Plaza Colonia,Primera Division
430,2003.08.10,Tacuarembo,0,2,Central Esp.,Primera Division
431,2003.08.10,Miramar,2,0,Maldonado,Primera Division
432,2003.08.10,Juventud,1,4,CA Cerro,Primera Division
