date,club_1,goals_1,par_1,club_2,goals_2,par_2,tournament
03.07.2010,Total Chalaco,2,,U. San Martin,2,,Primera Division
28.06.2010,FBC Melgar,3,,Cienciano,0,,Primera Division
27.06.2010,Cesar Vallejo,1,,Alianza Lima,1,,Primera Division
27.06.2010,U. San Martin,2,,Sporting Cristal,1,,Primera Division
27.06.2010,Alianza Atl.,3,,Total Chalaco,0,,Primera Division
27.06.2010,Leon de Huanuco,1,,Jose Galvez,1,,Primera Division
27.06.2010,Sport Huancayo,3,,Ayacucho,0,,Primera Division
26.06.2010,U. de Deportes,1,,CNI,2,,Primera Division
26.06.2010,Sport Boys,1,,Juan Aurich,0,,Primera Division
20.06.2010,CNI,5,,FBC Melgar,1,,Primera Division
20.06.2010,Cienciano,2,,Cesar Vallejo,0,,Primera Division
20.06.2010,Sporting Cristal,2,,Alianza Atl.,1,,Primera Division
19.06.2010,Jose Galvez,0,,U. de Deportes,3,,Primera Division
19.06.2010,Juan Aurich,1,,U. San Martin,1,,Primera Division
19.06.2010,Alianza Lima,4,,Sport Huancayo,0,,Primera Division
19.06.2010,Ayacucho,2,,Sport Boys,1,,Primera Division
19.06.2010,Total Chalaco,1,,Leon de Huanuco,0,,Primera Division
16.06.2010,Sporting Cristal,1,,U. de Deportes,2,,Primera Division
13.06.2010,U. de Deportes,0,,Total Chalaco,0,,Primera Division
13.06.2010,Sport Boys,2,,Alianza Lima,1,,Primera Division
13.06.2010,Cesar Vallejo,2,,CNI,0,,Primera Division
13.06.2010,U. San Martin,2,,Ayacucho,1,,Primera Division
13.06.2010,Alianza Atl.,2,,Juan Aurich,2,,Primera Division
13.06.2010,Leon de Huanuco,6,,Sporting Cristal,0,,Primera Division
13.06.2010,FBC Melgar,2,,Jose Galvez,0,,Primera Division
13.06.2010,Sport Huancayo,1,,Cienciano,1,,Primera Division
10.06.2010,Total Chalaco,1,,FBC Melgar,2,,Primera Division
09.06.2010,Juan Aurich,3,,Leon de Huanuco,2,,Primera Division
09.06.2010,Alianza Lima,2,,U. San Martin,1,,Primera Division
09.06.2010,Jose Galvez,0,,Cesar Vallejo,2,,Primera Division
09.06.2010,CNI,1,,Sport Huancayo,1,,Primera Division
09.06.2010,Ayacucho,4,,Alianza Atl.,1,,Primera Division
09.06.2010,Cienciano,2,,Sport Boys,0,,Primera Division
06.06.2010,FBC Melgar,1,,Sporting Cristal,1,,Primera Division
06.06.2010,Sport Huancayo,1,,Jose Galvez,0,,Primera Division
05.06.2010,U. de Deportes,1,,Juan Aurich,0,,Primera Division
05.06.2010,Alianza Atl.,1,,Alianza Lima,1,,Primera Division
05.06.2010,Cesar Vallejo,1,,Total Chalaco,2,,Primera Division
05.06.2010,U. San Martin,3,,Cienciano,0,,Primera Division
05.06.2010,Leon de Huanuco,3,,Ayacucho,0,,Primera Division
05.06.2010,Sport Boys,2,,CNI,4,,Primera Division
02.06.2010,Sport Huancayo,1,,U. de Deportes,0,,Primera Division
30.05.2010,Alianza Lima,4,,Leon de Huanuco,3,,Primera Division
30.05.2010,Juan Aurich,1,,FBC Melgar,0,,Primera Division
30.05.2010,Sporting Cristal,0,,Cesar Vallejo,1,,Primera Division
30.05.2010,Cienciano,0,,Alianza Atl.,0,,Primera Division
30.05.2010,Total Chalaco,3,,Sport Huancayo,2,,Primera Division
29.05.2010,Jose Galvez,2,,Sport Boys,1,,Primera Division
29.05.2010,CNI,2,,U. San Martin,2,,Primera Division
29.05.2010,Ayacucho,2,,U. de Deportes,1,,Primera Division
26.05.2010,Sport Huancayo,2,,Alianza Lima,0,,Primera Division
23.05.2010,U. de Deportes,3,,Sport Boys,0,,Primera Division
23.05.2010,Jose Galvez,1,,Ayacucho,0,,Primera Division
23.05.2010,FBC Melgar,1,,U. San Martin,4,,Primera Division
23.05.2010,Total Chalaco,0,,Alianza Lima,1,,Primera Division
23.05.2010,Sport Huancayo,3,,Leon de Huanuco,2,,Primera Division
22.05.2010,CNI,0,,Juan Aurich,1,,Primera Division
22.05.2010,Cesar Vallejo,3,,Alianza Atl.,0,,Primera Division
22.05.2010,Sporting Cristal,0,,Cienciano,1,,Primera Division
19.05.2010,Leon de Huanuco,1,,U. de Deportes,0,,Primera Division
17.05.2010,Alianza Lima,1,,Sporting Cristal,1,,Primera Division
16.05.2010,Juan Aurich,3,,Jose Galvez,0,,Primera Division
16.05.2010,U. San Martin,1,,U. de Deportes,1,,Primera Division
16.05.2010,Alianza Atl.,2,,Sport Huancayo,1,,Primera Division
16.05.2010,Cienciano,5,,Total Chalaco,2,,Primera Division
15.05.2010,Sport Boys,2,,FBC Melgar,0,,Primera Division
15.05.2010,Ayacucho,2,,CNI,0,,Primera Division
15.05.2010,Leon de Huanuco,0,,Cesar Vallejo,0,,Primera Division
10.05.2010,Cienciano,2,,Alianza Lima,1,,Primera Division
09.05.2010,Cesar Vallejo,3,,Sport Huancayo,3,,Primera Division
09.05.2010,Alianza Atl.,0,,Leon de Huanuco,1,,Primera Division
08.05.2010,Sport Boys,0,,U. San Martin,1,,Primera Division
08.05.2010,Jose Galvez,0,,CNI,0,,Primera Division
08.05.2010,U. de Deportes,3,,FBC Melgar,1,,Primera Division
08.05.2010,Sporting Cristal,1,,Total Chalaco,0,,Primera Division
08.05.2010,Ayacucho,3,,Juan Aurich,0,,Primera Division
02.05.2010,Alianza Lima,1,,Ayacucho,0,,Primera Division
02.05.2010,CNI,1,,Cienciano,0,,Primera Division
02.05.2010,Juan Aurich,2,,Sporting Cristal,2,,Primera Division
02.05.2010,FBC Melgar,2,,Cesar Vallejo,2,,Primera Division
02.05.2010,Sport Huancayo,3,,Sport Boys,0,,Primera Division
01.05.2010,U. San Martin,4,,Alianza Atl.,0,,Primera Division
01.05.2010,Total Chalaco,0,,Jose Galvez,0,,Primera Division
25.04.2010,U. de Deportes,2,,Alianza Atl.,1,,Primera Division
25.04.2010,Juan Aurich,1,,Alianza Lima,1,,Primera Division
25.04.2010,CNI,1,,Total Chalaco,2,,Primera Division
25.04.2010,Jose Galvez,1,,Sporting Cristal,1,,Primera Division
25.04.2010,U. San Martin,2,,Sport Huancayo,1,,Primera Division
25.04.2010,FBC Melgar,0,,Leon de Huanuco,1,,Primera Division
24.04.2010,Sport Boys,2,,Cesar Vallejo,1,,Primera Division
24.04.2010,Ayacucho,3,,Cienciano,1,,Primera Division
21.04.2010,Total Chalaco,1,,U. de Deportes,3,,Primera Division
18.04.2010,Sporting Cristal,5,,CNI,2,,Primera Division
18.04.2010,Alianza Atl.,1,,FBC Melgar,3,,Primera Division
18.04.2010,Leon de Huanuco,3,,Sport Boys,1,,Primera Division
17.04.2010,Cesar Vallejo,2,,U. San Martin,0,,Primera Division
17.04.2010,Total Chalaco,1,,Ayacucho,0,,Primera Division
17.04.2010,Cienciano,0,,Juan Aurich,0,,Primera Division
16.04.2010,Alianza Lima,3,,Jose Galvez,2,,Primera Division
12.04.2010,CNI,0,,Alianza Lima,4,,Primera Division
11.04.2010,U. de Deportes,2,,Cesar Vallejo,0,,Primera Division
11.04.2010,Juan Aurich,2,,Total Chalaco,1,,Primera Division
11.04.2010,U. San Martin,3,,Leon de Huanuco,2,,Primera Division
11.04.2010,Sport Boys,0,,Alianza Atl.,0,,Primera Division
11.04.2010,FBC Melgar,1,,Sport Huancayo,1,,Primera Division
10.04.2010,Jose Galvez,1,,Cienciano,0,,Primera Division
10.04.2010,Ayacucho,2,,Sporting Cristal,1,,Primera Division
07.04.2010,Sport Huancayo,2,,Juan Aurich,1,,Primera Division
04.04.2010,Jose Galvez,1,,U. San Martin,1,,Primera Division
04.04.2010,Sporting Cristal,4,,Sport Huancayo,1,,Primera Division
04.04.2010,Cienciano,2,,Leon de Huanuco,1,,Primera Division
04.04.2010,Total Chalaco,1,,Sport Boys,1,,Primera Division
03.04.2010,CNI,3,,Alianza Atl.,0,,Primera Division
03.04.2010,Alianza Lima,0,,U. de Deportes,0,,Primera Division
03.04.2010,Juan Aurich,2,,Cesar Vallejo,3,,Primera Division
03.04.2010,Ayacucho,0,,FBC Melgar,1,,Primera Division
28.03.2010,U. de Deportes,2,,Cienciano,0,,Primera Division
28.03.2010,Sport Boys,1,,Sporting Cristal,2,,Primera Division
28.03.2010,U. San Martin,3,,Total Chalaco,1,,Primera Division
28.03.2010,Alianza Atl.,0,,Jose Galvez,0,,Primera Division
28.03.2010,FBC Melgar,4,,Alianza Lima,2,,Primera Division
28.03.2010,Leon de Huanuco,2,,CNI,1,,Primera Division
27.03.2010,Cesar Vallejo,1,,Ayacucho,0,,Primera Division
24.03.2010,U. San Martin,1,,Juan Aurich,0,,Primera Division
21.03.2010,Jose Galvez,0,,Leon de Huanuco,3,,Primera Division
21.03.2010,Sporting Cristal,0,,U. San Martin,4,,Primera Division
21.03.2010,Cienciano,1,,FBC Melgar,1,,Primera Division
21.03.2010,Total Chalaco,0,,Alianza Atl.,0,,Primera Division
20.03.2010,Juan Aurich,3,,Sport Boys,0,,Primera Division
20.03.2010,Alianza Lima,0,,Cesar Vallejo,2,,Primera Division
20.03.2010,Ayacucho,2,,Sport Huancayo,1,,Primera Division
19.03.2010,CNI,0,,U. de Deportes,2,,Primera Division
14.03.2010,Alianza Atl.,0,,Sporting Cristal,0,,Primera Division
14.03.2010,FBC Melgar,1,,CNI,1,,Primera Division
14.03.2010,Leon de Huanuco,0,,Total Chalaco,1,,Primera Division
13.03.2010,U. de Deportes,1,,Jose Galvez,0,,Primera Division
13.03.2010,Sport Boys,1,,Ayacucho,1,,Primera Division
13.03.2010,Cesar Vallejo,5,,Cienciano,0,,Primera Division
07.03.2010,Cienciano,2,,Sport Huancayo,1,,Primera Division
07.03.2010,Sporting Cristal,1,,Leon de Huanuco,0,,Primera Division
06.03.2010,Jose Galvez,1,,FBC Melgar,1,,Primera Division
06.03.2010,CNI,2,,Cesar Vallejo,4,,Primera Division
06.03.2010,Alianza Lima,4,,Sport Boys,1,,Primera Division
06.03.2010,Juan Aurich,3,,Alianza Atl.,1,,Primera Division
06.03.2010,Ayacucho,1,,U. San Martin,4,,Primera Division
02.03.2010,U. de Deportes,1,,Sporting Cristal,2,,Primera Division
28.02.2010,U. San Martin,0,,Alianza Lima,1,,Primera Division
28.02.2010,FBC Melgar,1,,Total Chalaco,1,,Primera Division
28.02.2010,Alianza Atl.,1,,Ayacucho,1,,Primera Division
28.02.2010,Leon de Huanuco,1,,Juan Aurich,0,,Primera Division
27.02.2010,Sport Boys,2,,Cienciano,1,,Primera Division
27.02.2010,Cesar Vallejo,3,,Jose Galvez,0,,Primera Division
27.02.2010,Sport Huancayo,4,,CNI,0,,Primera Division
21.02.2010,Alianza Lima,3,,Alianza Atl.,0,,Primera Division
21.02.2010,Jose Galvez,1,,Sport Huancayo,0,,Primera Division
21.02.2010,Juan Aurich,2,,U. de Deportes,1,,Primera Division
21.02.2010,Cienciano,1,,U. San Martin,3,,Primera Division
21.02.2010,Total Chalaco,0,,Cesar Vallejo,1,,Primera Division
20.02.2010,CNI,3,,Sport Boys,1,,Primera Division
20.02.2010,Sporting Cristal,3,,FBC Melgar,1,,Primera Division
20.02.2010,Ayacucho,1,,Leon de Huanuco,2,,Primera Division
14.02.2010,FBC Melgar,1,,Juan Aurich,1,,Primera Division
14.02.2010,U. de Deportes,1,,Ayacucho,2,,Primera Division
14.02.2010,U. San Martin,3,,CNI,1,,Primera Division
14.02.2010,Leon de Huanuco,1,,Alianza Lima,0,,Primera Division
14.02.2010,Sport Huancayo,2,,Total Chalaco,2,,Primera Division
14.02.2010,Alianza Atl.,2,,Cienciano,1,,Primera Division
13.02.2010,Sport Boys,2,,Jose Galvez,1,,Primera Division
13.02.2010,Cesar Vallejo,2,,Sporting Cristal,3,,Primera Division
13.12.2009,U. de Deportes,1,,Alianza Lima,0,,Primera Division
08.12.2009,Alianza Lima,0,,U. de Deportes,1,,Primera Division
06.12.2009,Ayacucho,2,,Jose Galvez,1,,Primera Division
06.12.2009,FBC Melgar,5,,U. de Deportes,0,,Primera Division
06.12.2009,Juan Aurich,3,,CNI,0,,Primera Division
06.12.2009,Sport Ancash,1,,Sporting Cristal,0,,Primera Division
06.12.2009,Sport Huancayo,3,,Total Chalaco,0,,Primera Division
06.12.2009,U. San Martin,0,,Alianza Atl.,2,,Primera Division
05.12.2009,Alianza Lima,2,,Cesar Vallejo,2,,Primera Division
05.12.2009,Coronel,2,,Cienciano,2,,Primera Division
29.11.2009,Alianza Atl.,2,,Coronel,2,,Primera Division
29.11.2009,Cesar Vallejo,3,,Ayacucho,1,,Primera Division
29.11.2009,Cienciano,1,,U. San Martin,1,,Primera Division
29.11.2009,CNI,1,,Sport Ancash,0,,Primera Division
29.11.2009,Jose Galvez,0,,Alianza Lima,1,,Primera Division
29.11.2009,Sporting Cristal,0,,Juan Aurich,1,,Primera Division
29.11.2009,Total Chalaco,2,,FBC Melgar,2,,Primera Division
29.11.2009,U. de Deportes,5,,Sport Huancayo,0,,Primera Division
25.11.2009,U. San Martin,1,,U. de Deportes,0,,Primera Division
22.11.2009,Cesar Vallejo,2,,Jose Galvez,0,,Primera Division
22.11.2009,Alianza Lima,3,,Ayacucho,1,,Primera Division
22.11.2009,Total Chalaco,0,,U. de Deportes,3,,Primera Division
22.11.2009,Sport Ancash,1,,Juan Aurich,0,,Primera Division
21.11.2009,CNI,3,,Sporting Cristal,1,,Primera Division
21.11.2009,FBC Melgar,3,,Sport Huancayo,1,,Primera Division
21.11.2009,U. San Martin,2,,Coronel,1,,Primera Division
21.11.2009,Alianza Atl.,2,,Cienciano,0,,Primera Division
15.11.2009,Cienciano,4,,Total Chalaco,1,,Primera Division
15.11.2009,Jose Galvez,1,,CNI,3,,Primera Division
15.11.2009,Sporting Cristal,1,,Cesar Vallejo,3,,Primera Division
14.11.2009,Coronel,1,,FBC Melgar,0,,Primera Division
14.11.2009,U. de Deportes,4,,Alianza Atl.,0,,Primera Division
14.11.2009,Sport Huancayo,1,,U. San Martin,0,,Primera Division
14.11.2009,Ayacucho,1,,Sport Ancash,0,,Primera Division
14.11.2009,Juan Aurich,2,,Alianza Lima,1,,Primera Division
08.11.2009,Cesar Vallejo,1,,Sport Ancash,1,,Primera Division
08.11.2009,Coronel,2,,Total Chalaco,2,,Primera Division
08.11.2009,Alianza Lima,1,,Sporting Cristal,0,,Primera Division
08.11.2009,Cienciano,3,,Sport Huancayo,0,,Primera Division
08.11.2009,Ayacucho,2,,CNI,1,,Primera Division
07.11.2009,Jose Galvez,3,,Juan Aurich,1,,Primera Division
07.11.2009,Alianza Atl.,4,,FBC Melgar,1,,Primera Division
04.11.2009,CNI,1,,Cesar Vallejo,1,,Primera Division
04.11.2009,FBC Melgar,0,,U. San Martin,1,,Primera Division
04.11.2009,Juan Aurich,2,,Ayacucho,0,,Primera Division
04.11.2009,U. de Deportes,2,,Cienciano,0,,Primera Division
04.11.2009,Sporting Cristal,3,,Jose Galvez,2,,Primera Division
04.11.2009,Sport Ancash,2,,Alianza Lima,0,,Primera Division
04.11.2009,Sport Huancayo,2,,Coronel,1,,Primera Division
04.11.2009,Total Chalaco,0,,Alianza Atl.,0,,Primera Division
01.11.2009,Alianza Atl.,2,,Sport Huancayo,1,,Primera Division
01.11.2009,Cienciano,1,,FBC Melgar,4,,Primera Division
31.10.2009,Coronel,0,,U. de Deportes,1,,Primera Division
31.10.2009,Cesar Vallejo,0,,Juan Aurich,0,,Primera Division
31.10.2009,U. San Martin,1,,Total Chalaco,0,,Primera Division
31.10.2009,Alianza Lima,2,,CNI,1,,Primera Division
31.10.2009,Ayacucho,2,,Sporting Cristal,0,,Primera Division
31.10.2009,Jose Galvez,1,,Sport Ancash,0,,Primera Division
25.10.2009,Cesar Vallejo,2,,Alianza Lima,2,,Primera Division
25.10.2009,Total Chalaco,5,,Sport Huancayo,1,,Primera Division
25.10.2009,Alianza Atl.,2,,U. San Martin,1,,Primera Division
25.10.2009,Cienciano,2,,Coronel,0,,Primera Division
24.10.2009,CNI,1,,Juan Aurich,0,,Primera Division
24.10.2009,U. de Deportes,3,,FBC Melgar,1,,Primera Division
24.10.2009,Jose Galvez,0,,Ayacucho,3,,Primera Division
24.10.2009,Sporting Cristal,4,,Sport Ancash,0,,Primera Division
21.10.2009,Alianza Atl.,1,,Total Chalaco,2,,Primera Division
18.10.2009,Coronel,2,,Alianza Atl.,0,,Primera Division
18.10.2009,Alianza Lima,1,,Jose Galvez,1,,Primera Division
18.10.2009,U. San Martin,5,,Cienciano,0,,Primera Division
18.10.2009,Sport Huancayo,1,,U. de Deportes,0,,Primera Division
18.10.2009,Juan Aurich,0,,Sporting Cristal,0,,Primera Division
17.10.2009,FBC Melgar,1,,Total Chalaco,1,,Primera Division
17.10.2009,Ayacucho,2,,Cesar Vallejo,1,,Primera Division
17.10.2009,Sport Ancash,0,,CNI,0,,Primera Division
04.10.2009,Cienciano,1,,Alianza Atl.,0,,Primera Division
04.10.2009,Jose Galvez,0,,Cesar Vallejo,1,,Primera Division
04.10.2009,U. de Deportes,2,,Total Chalaco,1,,Primera Division
04.10.2009,Juan Aurich,1,,Sport Ancash,1,,Primera Division
04.10.2009,Sport Huancayo,3,,FBC Melgar,1,,Primera Division
03.10.2009,Coronel,1,,U. San Martin,2,,Primera Division
03.10.2009,Sporting Cristal,4,,CNI,0,,Primera Division
03.10.2009,Ayacucho,3,,Alianza Lima,2,,Primera Division
27.09.2009,Total Chalaco,4,,Cienciano,0,,Primera Division
27.09.2009,Cesar Vallejo,1,,Sporting Cristal,1,,Primera Division
27.09.2009,Alianza Lima,1,,Juan Aurich,0,,Primera Division
27.09.2009,U. San Martin,1,,Sport Huancayo,2,,Primera Division
27.09.2009,Alianza Atl.,0,,U. de Deportes,1,,Primera Division
27.09.2009,Sport Ancash,2,,Ayacucho,1,,Primera Division
26.09.2009,CNI,2,,Jose Galvez,1,,Primera Division
26.09.2009,FBC Melgar,2,,Coronel,1,,Primera Division
20.09.2009,U. de Deportes,0,,U. San Martin,0,,Primera Division
20.09.2009,Sporting Cristal,1,,Alianza Lima,1,,Primera Division
20.09.2009,Sport Ancash,4,,Cesar Vallejo,0,,Primera Division
20.09.2009,Juan Aurich,1,,Jose Galvez,2,,Primera Division
20.09.2009,Sport Huancayo,3,,Cienciano,2,,Primera Division
20.09.2009,FBC Melgar,1,,Alianza Atl.,1,,Primera Division
19.09.2009,CNI,1,,Ayacucho,1,,Primera Division
19.09.2009,Total Chalaco,1,,Coronel,2,,Primera Division
16.09.2009,Cesar Vallejo,1,,CNI,1,,Primera Division
16.09.2009,Cienciano,1,,U. de Deportes,1,,Primera Division
16.09.2009,Coronel,2,,Sport Huancayo,0,,Primera Division
16.09.2009,Alianza Lima,1,,Sport Ancash,0,,Primera Division
16.09.2009,Jose Galvez,3,,Sporting Cristal,1,,Primera Division
16.09.2009,U. San Martin,2,,FBC Melgar,2,,Primera Division
16.09.2009,Ayacucho,2,,Juan Aurich,2,,Primera Division
13.09.2009,FBC Melgar,0,,Cienciano,0,,Primera Division
13.09.2009,Total Chalaco,2,,U. San Martin,2,,Primera Division
13.09.2009,Sport Ancash,1,,Jose Galvez,0,,Primera Division
12.09.2009,CNI,0,,Alianza Lima,3,,Primera Division
12.09.2009,Juan Aurich,2,,Cesar Vallejo,1,,Primera Division
12.09.2009,U. de Deportes,0,,Coronel,0,,Primera Division
12.09.2009,Sport Huancayo,0,,Alianza Atl.,0,,Primera Division
12.09.2009,Sporting Cristal,2,,Ayacucho,1,,Primera Division
02.09.2009,Coronel,3,,FBC Melgar,2,,Primera Division
29.08.2009,Alianza Lima,2,,Ayacucho,1,,Primera Division
29.08.2009,Cesar Vallejo,1,,Sporting Cristal,0,,Primera Division
29.08.2009,Cienciano,2,,Total Chalaco,2,,Primera Division
29.08.2009,FBC Melgar,1,,Juan Aurich,3,,Primera Division
29.08.2009,Jose Galvez,0,,U. de Deportes,1,,Primera Division
29.08.2009,Sport Ancash,2,,Alianza Atl.,0,,Primera Division
29.08.2009,Sport Huancayo,7,,Coronel,0,,Primera Division
29.08.2009,U. San Martin,0,,CNI,0,,Primera Division
26.08.2009,Total Chalaco,2,,Coronel,2,,Primera Division
26.08.2009,Cienciano,1,,U. San Martin,1,,Primera Division
23.08.2009,Alianza Atl.,0,,U. San Martin,0,,Primera Division
23.08.2009,Ayacucho,0,,Cienciano,1,,Primera Division
23.08.2009,CNI,1,,Alianza Lima,2,,Primera Division
23.08.2009,Juan Aurich,3,,Jose Galvez,0,,Primera Division
23.08.2009,Sporting Cristal,3,,Sport Huancayo,1,,Primera Division
23.08.2009,Total Chalaco,1,,Sport Ancash,2,,Primera Division
23.08.2009,U. de Deportes,1,,Cesar Vallejo,2,,Primera Division
19.08.2009,CNI,1,,Total Chalaco,0,,Primera Division
19.08.2009,U. de Deportes,0,,Coronel,0,,Primera Division
19.08.2009,FBC Melgar,1,,Cesar Vallejo,1,,Primera Division
19.08.2009,Jose Galvez,1,,Sport Huancayo,1,,Primera Division
19.08.2009,Sporting Cristal,1,,Juan Aurich,0,,Primera Division
19.08.2009,Alianza Atl.,1,,Ayacucho,3,,Primera Division
19.08.2009,Sport Ancash,2,,Alianza Lima,1,,Primera Division
16.08.2009,FBC Melgar,1,,Sporting Cristal,0,,Primera Division
16.08.2009,Sport Huancayo,0,,U. de Deportes,0,,Primera Division
16.08.2009,Cienciano,2,,CNI,1,,Primera Division
15.08.2009,Alianza Lima,0,,Alianza Atl.,0,,Primera Division
15.08.2009,Cesar Vallejo,3,,Juan Aurich,3,,Primera Division
15.08.2009,Sport Ancash,2,,Ayacucho,0,,Primera Division
15.08.2009,U. San Martin,2,,Total Chalaco,0,,Primera Division
15.08.2009,Jose Galvez,1,,Coronel,0,,Primera Division
09.08.2009,Total Chalaco,2,,Alianza Lima,2,,Primera Division
09.08.2009,U. de Deportes,1,,FBC Melgar,0,,Primera Division
09.08.2009,Alianza Atl.,1,,Cienciano,1,,Primera Division
09.08.2009,Coronel,2,,Cesar Vallejo,2,,Primera Division
09.08.2009,Juan Aurich,3,,Sport Huancayo,1,,Primera Division
08.08.2009,CNI,2,,Sport Ancash,0,,Primera Division
08.08.2009,Sporting Cristal,2,,Jose Galvez,0,,Primera Division
08.08.2009,Ayacucho,1,,U. San Martin,1,,Primera Division
02.08.2009,Alianza Lima,1,,Cesar Vallejo,1,,Primera Division
02.08.2009,Alianza Atl.,2,,Jose Galvez,1,,Primera Division
02.08.2009,Ayacucho,2,,Sport Huancayo,3,,Primera Division
02.08.2009,Cienciano,5,,Juan Aurich,1,,Primera Division
02.08.2009,Sport Ancash,2,,FBC Melgar,2,,Primera Division
01.08.2009,CNI,1,,U. de Deportes,0,,Primera Division
01.08.2009,U. San Martin,2,,Sporting Cristal,2,,Primera Division
29.07.2009,Jose Galvez,2,,CNI,1,,Primera Division
29.07.2009,Sporting Cristal,0,,Alianza Lima,1,,Primera Division
29.07.2009,Coronel,0,,Cienciano,0,,Primera Division
29.07.2009,Cesar Vallejo,2,,Ayacucho,1,,Primera Division
29.07.2009,FBC Melgar,2,,Alianza Atl.,1,,Primera Division
29.07.2009,Juan Aurich,3,,Sport Ancash,2,,Primera Division
29.07.2009,U. de Deportes,1,,U. San Martin,0,,Primera Division
29.07.2009,Sport Huancayo,0,,Total Chalaco,0,,Primera Division
26.07.2009,FBC Melgar,1,,Sport Huancayo,0,,Primera Division
26.07.2009,Cienciano,0,,Alianza Lima,2,,Primera Division
25.07.2009,Coronel,2,,Sporting Cristal,2,,Primera Division
25.07.2009,U. de Deportes,0,,Juan Aurich,1,,Primera Division
25.07.2009,U. San Martin,2,,Sport Ancash,1,,Primera Division
25.07.2009,Alianza Atl.,3,,Total Chalaco,0,,Primera Division
25.07.2009,Cesar Vallejo,2,,Jose Galvez,0,,Primera Division
25.07.2009,Ayacucho,2,,CNI,0,,Primera Division
19.07.2009,Alianza Lima,0,,U. San Martin,1,,Primera Division
19.07.2009,Juan Aurich,2,,Coronel,0,,Primera Division
19.07.2009,Sport Huancayo,3,,Cesar Vallejo,2,,Primera Division
19.07.2009,Sport Ancash,2,,Cienciano,1,,Primera Division
19.07.2009,Total Chalaco,1,,Ayacucho,1,,Primera Division
18.07.2009,CNI,0,,Alianza Atl.,1,,Primera Division
18.07.2009,Jose Galvez,1,,FBC Melgar,1,,Primera Division
18.07.2009,Sporting Cristal,1,,U. de Deportes,1,,Primera Division
12.07.2009,U. de Deportes,2,,Alianza Lima,1,,Primera Division
12.07.2009,Cienciano,0,,Sport Huancayo,3,,Primera Division
12.07.2009,Sport Ancash,2,,Coronel,2,,Primera Division
12.07.2009,Total Chalaco,2,,Cesar Vallejo,3,,Primera Division
11.07.2009,CNI,1,,FBC Melgar,0,,Primera Division
11.07.2009,U. San Martin,1,,Jose Galvez,1,,Primera Division
11.07.2009,Alianza Atl.,0,,Juan Aurich,0,,Primera Division
